station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
0CO,1/25/2024 18:55,12.2,8.6,85.17,140,8,0,29.99,,,,BKN,OVC,,,400,900,,,,,,,,,,-0.28,K0CO 260155Z AUTO 14008KT 121V181 BKN004 OVC009 M11/M13 A2999 RMK AO2 PWINO,
0CO,1/25/2024 19:15,12.2,8.6,85.17,160,7,0,30,,,,,,,,,,,,,,,,,,,0.64,K0CO 260215Z AUTO 16007KT 141V221 M11/M13 A3000 RMK AO2 PWINO,
0CO,1/25/2024 19:35,12.2,8.6,85.17,160,7,0,30,,,14,BKN,OVC,,,500,1300,,,,,,,,,,0.64,K0CO 260235Z AUTO 16007G14KT BKN005 OVC013 M11/M13 A3000 RMK AO2 PWINO,
0CO,1/25/2024 19:55,12.2,8.6,85.17,140,11,0,30,,,,OVC,,,,300,,,,,,,,,,,-2.56,K0CO 260255Z AUTO 14011KT OVC003 M11/M13 A3000 RMK AO2 PWINO,
0CO,1/25/2024 20:15,12.2,8.6,85.17,130,11,0,29.99,,,15,OVC,,,,300,,,,,,,,,,,-2.56,K0CO 260315Z AUTO 13011G15KT OVC003 M11/M13 A2999 RMK AO2 PWINO,
0CO,1/25/2024 20:35,12.2,8.6,85.17,140,10,0,29.99,,,17,BKN,OVC,,,300,2600,,,,,,,,,,-1.86,K0CO 260335Z AUTO 14010G17KT BKN003 OVC026 M11/M13 A2999 RMK AO2 PWINO,
0CO,1/25/2024 20:55,12.2,8.6,85.17,140,10,0,29.99,,,,,,,,,,,,,,,,,,,-1.86,K0CO 260355Z AUTO 14010KT M11/M13 A2999 RMK AO2 PWINO,
0CO,1/25/2024 21:15,10.4,8.6,92.25,140,9,0,29.99,,,,,,,,,,,,,,,,,,,-3.34,K0CO 260415Z AUTO 14009KT M12/M13 A2999 RMK AO2 PWINO,
0CO,1/25/2024 21:35,12.2,8.6,85.17,150,8,0,29.99,,,,BKN,OVC,,,100,700,,,,,,,,,,-0.28,K0CO 260435Z AUTO 15008KT BKN001 OVC007 M11/M13 A2999 RMK AO2 PWINO,
0CO,1/25/2024 21:55,10.4,8.6,92.25,140,9,0,30,,,,BKN,OVC,,,200,800,,,,,,,,,,-3.34,K0CO 260455Z AUTO 14009KT BKN002 OVC008 M12/M13 A3000 RMK AO2 PWINO,
0CO,1/25/2024 22:15,10.4,8.6,92.25,160,6,0,30,,,,BKN,OVC,,,400,1000,,,,,,,,,,-0.48,K0CO 260515Z AUTO 16006KT BKN004 OVC010 M12/M13 A3000 RMK AO2 PWINO,
0CO,1/25/2024 22:35,12.2,8.6,85.17,170,7,0,30,,,,OVC,,,,400,,,,,,,,,,,0.64,K0CO 260535Z AUTO 17007KT 131V191 OVC004 M11/M13 A3000 RMK AO2 PWINO,
0CO,1/25/2024 22:55,12.2,8.6,85.17,150,7,0,30,,,,BKN,BKN,OVC,,200,600,1100,,,,,,,,,0.64,K0CO 260555Z AUTO 15007KT 091V181 BKN002 BKN006 OVC011 M11/M13 A3000 RMK AO2 PWINO,
0CO,1/25/2024 23:15,12.2,8.6,85.17,150,7,0,30,,,,,,,,,,,,,,,,,,,0.64,K0CO 260615Z AUTO 15007KT M11/M13 A3000 RMK AO2 PWINO,
0CO,1/25/2024 23:35,12.2,8.6,85.17,150,8,0,30,,,,,,,,,,,,,,,,,,,-0.28,K0CO 260635Z AUTO 15008KT M11/M13 A3000 RMK AO2 PWINO,
0CO,1/25/2024 23:54,12.2,8.6,85.17,190,8,0,30.01,,,,,,,,,,,,,,,,,,,-0.28,K0CO 260654Z AUTO 19008KT 131V231 M11/M13 A3001 RMK AO2 PWINO,
0CO,1/26/2024 0:14,12.2,8.6,85.17,170,11,0,30.01,,,,,,,,,,,,,,,,,,,-2.56,K0CO 260714Z AUTO 17011KT M11/M13 A3001 RMK AO2 PWINO,
0CO,1/26/2024 0:34,12.2,8.6,85.17,160,5,0,30.01,,,,BKN,OVC,,,900,1400,,,,,,,,,,2.88,K0CO 260734Z AUTO 16005KT BKN009 OVC014 M11/M13 A3001 RMK AO2 PWINO,
0CO,1/26/2024 0:54,10.4,8.6,92.25,270,3,0.01,30.01,,,,OVC,,,,700,,,,,,,,,,,4,K0CO 260754Z AUTO 27003KT OVC007 M12/M13 A3001 RMK AO2 P0001 PWINO,
0CO,1/26/2024 1:14,10.4,8.6,92.25,0,0,0,30.01,,,,,,,,,,,,,,,,,,,10.4,K0CO 260814Z AUTO 00000KT M12/M13 A3001 RMK AO2 PWINO,
0CO,1/26/2024 1:34,10.4,8.6,92.25,240,5,0,30.02,,,,BKN,OVC,,,1000,1600,,,,,,,,,,0.74,K0CO 260834Z AUTO 24005KT BKN010 OVC016 M12/M13 A3002 RMK AO2 PWINO,
0CO,1/26/2024 1:54,10.4,8.6,92.25,250,8,0,30.03,,,,OVC,,,,800,,,,,,,,,,,-2.49,K0CO 260854Z AUTO 25008KT 211V281 OVC008 M12/M13 A3003 RMK AO2 PWINO,
0CO,1/26/2024 2:14,10.4,8.6,92.25,230,5,0,30.03,,,,BKN,OVC,,,800,1800,,,,,,,,,,0.74,K0CO 260914Z AUTO 23005KT BKN008 OVC018 M12/M13 A3003 RMK AO2 PWINO,
0CO,1/26/2024 2:34,10.4,8.6,92.25,0,0,0.01,30.03,,,,,,,,,,,,,,,,,,,10.4,K0CO 260934Z AUTO 00000KT M12/M13 A3003 RMK AO2 P0001 PWINO,
0CO,1/26/2024 2:54,10.4,8.6,92.25,150,5,0.01,30.03,,,,,,,,,,,,,,,,,,,0.74,K0CO 260954Z AUTO 15005KT M12/M13 A3003 RMK AO2 P0001 PWINO,
0CO,1/26/2024 3:14,10.4,8.6,92.25,150,5,0,30.04,,,,,,,,,,,,,,,,,,,0.74,K0CO 261014Z AUTO 15005KT M12/M13 A3004 RMK AO2 PWINO,
0CO,1/26/2024 3:34,10.4,8.6,92.25,,,0,30.04,,,,,,,,,,,,,,,,,,,,K0CO 261034Z AUTO M12/M13 A3004 RMK AO2 PWINO,
0CO,1/26/2024 3:54,10.4,6.8,85.05,290,4,0,30.05,,,,,,,,,,,,,,,,,,,2.2,K0CO 261054Z AUTO 29004KT M12/M14 A3005 RMK AO2 PWINO,
0CO,1/26/2024 4:14,10.4,6.8,85.05,280,6,0,30.05,,,,,,,,,,,,,,,,,,,-0.48,K0CO 261114Z AUTO 28006KT M12/M14 A3005 RMK AO2 PWINO,
0CO,1/26/2024 4:34,8.6,6.8,92.19,20,5,0,30.05,,,,,,,,,,,,,,,,,,,-1.39,K0CO 261134Z AUTO 02005KT M13/M14 A3005 RMK AO2 PWINO,
0CO,1/26/2024 4:54,10.4,6.8,85.05,100,6,0,30.06,,,,,,,,,,,,,,,,,,,-0.48,K0CO 261154Z AUTO 10006KT 011V211 M12/M14 A3006 RMK AO2 PWINO,
0CO,1/26/2024 5:14,10.4,6.8,85.05,30,6,0,30.06,,,,,,,,,,,,,,,,,,,-0.48,K0CO 261214Z AUTO 03006KT M12/M14 A3006 RMK AO2 PWINO,
0CO,1/26/2024 5:34,8.6,5,84.93,170,5,0,30.06,,,,,,,,,,,,,,,,,,,-1.39,K0CO 261234Z AUTO 17005KT M13/M15 A3006 RMK AO2 PWINO,
0CO,1/26/2024 5:54,8.6,6.8,92.19,170,10,0,30.07,,,,,,,,,,,,,,,,,,,-6.38,K0CO 261254Z AUTO 17010KT M13/M14 A3007 RMK AO2 PWINO,
0CO,1/26/2024 6:14,10.4,6.8,85.05,170,8,0,30.08,,,,OVC,,,,1800,,,,,,,,,,,-2.49,K0CO 261314Z AUTO 17008KT 121V221 OVC018 M12/M14 A3008 RMK AO2 PWINO,
0CO,1/26/2024 6:34,10.4,6.8,85.05,160,10,0,30.09,,,,OVC,,,,1800,,,,,,,,,,,-4.12,K0CO 261334Z AUTO 16010KT OVC018 M12/M14 A3009 RMK AO2 PWINO,
0CO,1/26/2024 6:54,10.4,6.8,85.05,140,7,0,30.1,,,,OVC,,,,1800,,,,,,,,,,,-1.55,K0CO 261354Z AUTO 14007KT 101V211 OVC018 M12/M14 A3010 RMK AO2 PWINO,
0CO,1/26/2024 7:14,10.4,6.8,85.05,110,6,0,30.11,,,,OVC,,,,1800,,,,,,,,,,,-0.48,K0CO 261414Z AUTO 11006KT OVC018 M12/M14 A3011 RMK AO2 PWINO,
0CO,1/26/2024 7:34,10.4,6.8,85.05,260,4,0,30.12,,,,,,,,,,,,,,,,,,,2.2,K0CO 261434Z AUTO 26004KT M12/M14 A3012 RMK AO2 PWINO,
0CO,1/26/2024 7:54,10.4,6.8,85.05,140,4,0,30.12,,,,,,,,,,,,,,,,,,,2.2,K0CO 261454Z AUTO 14004KT M12/M14 A3012 RMK AO2 PWINO,
0CO,1/26/2024 8:14,10.4,6.8,85.05,150,5,0,30.13,,,,OVC,,,,2000,,,,,,,,,,,0.74,K0CO 261514Z AUTO 15005KT OVC020 M12/M14 A3013 RMK AO2 PWINO,
0CO,1/26/2024 8:34,10.4,8.6,92.25,170,10,0,30.13,,,,OVC,,,,2000,,,,,,,,,,,-4.12,K0CO 261534Z AUTO 17010KT 141V201 OVC020 M12/M13 A3013 RMK AO2 PWINO,
0CO,1/26/2024 8:54,10.4,8.6,92.25,160,10,0,30.14,,,,OVC,,,,2000,,,,,,,,,,,-4.12,K0CO 261554Z AUTO 16010KT OVC020 M12/M13 A3014 RMK AO2 PWINO,
0CO,1/26/2024 9:14,8.6,5,84.93,30,6,0,30.15,,,,BKN,OVC,,,100,1800,,,,,,,,,,-2.65,K0CO 261614Z AUTO 03006KT BKN001 OVC018 M13/M15 A3015 RMK AO2 PWINO,
0CO,1/26/2024 9:34,10.4,6.8,85.05,10,5,0,30.16,,,,OVC,,,,100,,,,,,,,,,,0.74,K0CO 261634Z AUTO 01005KT OVC001 M12/M14 A3016 RMK AO2 PWINO,
0CO,1/26/2024 9:54,10.4,6.8,85.05,40,4,0,30.17,,,,OVC,,,,100,,,,,,,,,,,2.2,K0CO 261654Z AUTO 04004KT OVC001 M12/M14 A3017 RMK AO2 PWINO,
0CO,1/26/2024 10:14,10.4,8.6,92.25,350,4,0,30.18,,,,OVC,,,,100,,,,,,,,,,,2.2,K0CO 261714Z AUTO 35004KT OVC001 M12/M13 A3018 RMK AO2 PWINO,
0CO,1/26/2024 10:34,10.4,8.6,92.25,40,4,0,30.19,,,,OVC,,,,100,,,,,,,,,,,2.2,K0CO 261734Z AUTO 04004KT OVC001 M12/M13 A3019 RMK AO2 PWINO,
0CO,1/26/2024 10:54,10.4,8.6,92.25,360,4,0,30.19,,,,OVC,,,,100,,,,,,,,,,,2.2,K0CO 261754Z AUTO 36004KT OVC001 M12/M13 A3019 RMK AO2 PWINO,
0CO,1/26/2024 11:14,10.4,8.6,92.25,340,7,0,30.19,,,,OVC,,,,100,,,,,,,,,,,-1.55,K0CO 261814Z AUTO 34007KT OVC001 M12/M13 A3019 RMK AO2 PWINO,
0CO,1/26/2024 11:34,10.4,8.6,92.25,340,6,0,30.19,,,,OVC,,,,100,,,,,,,,,,,-0.48,K0CO 261834Z AUTO 34006KT OVC001 M12/M13 A3019 RMK AO2 PWINO,
0CO,1/26/2024 11:54,12.2,8.6,85.17,340,9,0.01,30.19,,,15,BKN,BKN,OVC,,100,1500,2100,,,,,,,,,-1.11,K0CO 261854Z AUTO 34009G15KT BKN001 BKN015 OVC021 M11/M13 A3019 RMK AO2 P0001 PWINO,
0CO,1/26/2024 12:14,12.2,8.6,85.17,350,7,0,30.19,,,,OVC,,,,100,,,,,,,,,,,0.64,K0CO 261914Z AUTO 35007KT OVC001 M11/M13 A3019 RMK AO2 PWINO,
0CO,1/26/2024 12:34,12.2,8.6,85.17,10,4,0,30.19,,,,OVC,,,,100,,,,,,,,,,,4.3,K0CO 261934Z AUTO 01004KT OVC001 M11/M13 A3019 RMK AO2 PWINO,
0CO,1/26/2024 12:55,10.4,8.6,92.25,360,7,0,30.19,,,,OVC,,,,100,,,,,,,,,,,-1.55,K0CO 261955Z AUTO 36007KT 341V041 OVC001 M12/M13 A3019 RMK AO2 PWINO,
0CO,1/26/2024 13:14,10.4,8.6,92.25,350,8,0,30.19,,,,OVC,,,,100,,,,,,,,,,,-2.49,K0CO 262014Z AUTO 35008KT 311V021 OVC001 M12/M13 A3019 RMK AO2 PWINO,
0CO,1/26/2024 13:34,10.4,8.6,92.25,330,9,0,30.18,,,15,OVC,,,,100,,,,,,,,,,,-3.34,K0CO 262034Z AUTO 33009G15KT OVC001 M12/M13 A3018 RMK AO2 PWINO,
0CO,1/26/2024 13:54,10.4,8.6,92.25,320,8,0,30.18,,,,OVC,,,,100,,,,,,,,,,,-2.49,K0CO 262054Z AUTO 32008KT OVC001 M12/M13 A3018 RMK AO2 PWINO,
0CO,1/26/2024 14:14,10.4,8.6,92.25,340,7,0,30.19,,,,OVC,,,,100,,,,,,,,,,,-1.55,K0CO 262114Z AUTO 34007KT OVC001 M12/M13 A3019 RMK AO2 PWINO,
0CO,1/26/2024 14:35,10.4,8.6,92.25,320,9,0,30.19,,,,BKN,OVC,,,100,1100,,,,,,,,,,-3.34,K0CO 262135Z AUTO 32009KT BKN001 OVC011 M12/M13 A3019 RMK AO2 PWINO,
0CO,1/26/2024 14:55,10.4,8.6,92.25,340,8,0,30.19,,,,BKN,BKN,OVC,,100,700,1200,,,,,,,,,-2.49,K0CO 262155Z AUTO 34008KT BKN001 BKN007 OVC012 M12/M13 A3019 RMK AO2 PWINO,
0CO,1/26/2024 15:15,10.4,8.6,92.25,350,11,0,30.19,,,,OVC,,,,100,,,,,,,,,,,-4.83,K0CO 262215Z AUTO 35011KT OVC001 M12/M13 A3019 RMK AO2 PWINO,
0CO,1/26/2024 15:35,10.4,8.6,92.25,310,12,0.01,30.2,,,17,BKN,OVC,,,100,500,,,,,,,,,,-5.49,K0CO 262235Z AUTO 31012G17KT BKN001 OVC005 M12/M13 A3020 RMK AO2 P0001 PWINO,
0CO,1/26/2024 15:55,10.4,8.6,92.25,330,15,0.01,30.21,,,,OVC,,,,100,,,,,,,,,,,-7.22,K0CO 262255Z AUTO 33015KT OVC001 M12/M13 A3021 RMK AO2 P0001 PWINO,
0CO,1/26/2024 16:15,10.4,6.8,85.05,360,9,0,30.21,,,19,OVC,,,,100,,,,,,,,,,,-3.34,K0CO 262315Z AUTO 36009G19KT 321V021 OVC001 M12/M14 A3021 RMK AO2 PWINO,
0CO,1/26/2024 16:35,10.4,6.8,85.05,330,16,0,30.21,,,,OVC,,,,100,,,,,,,,,,,-7.74,K0CO 262335Z AUTO 33016KT OVC001 M12/M14 A3021 RMK AO2 PWINO,
0CO,1/26/2024 16:55,10.4,6.8,85.05,320,15,0,30.22,,,19,BKN,OVC,,,100,700,,,,,,,,,,-7.22,K0CO 262355Z AUTO 32015G19KT BKN001 OVC007 M12/M14 A3022 RMK AO2 PWINO,
0CO,1/26/2024 17:15,10.4,6.8,85.05,340,16,0,30.22,,,,BKN,BKN,OVC,,100,700,1300,,,,,,,,,-7.74,K0CO 270015Z AUTO 34016KT BKN001 BKN007 OVC013 M12/M14 A3022 RMK AO2 PWINO,
0CO,1/26/2024 17:35,8.6,5,84.93,330,15,0,30.23,,,20,BKN,BKN,OVC,,100,500,1500,,,,,,,,,-9.56,K0CO 270035Z AUTO 33015G20KT BKN001 BKN005 OVC015 M13/M15 A3023 RMK AO2 PWINO,
0CO,1/26/2024 17:55,8.6,5,84.93,330,15,0,30.24,,,,BKN,OVC,,,100,1700,,,,,,,,,,-9.56,K0CO 270055Z AUTO 33015KT BKN001 OVC017 M13/M15 A3024 RMK AO2 PWINO,
0CO,1/26/2024 18:15,8.6,5,84.93,330,17,0,30.24,,,24,,,,,,,,,,,,,,,,-10.58,K0CO 270115Z AUTO 33017G24KT M13/M15 A3024 RMK AO2 PWINO,
0CO,1/26/2024 18:35,8.6,5,84.93,340,15,0,30.25,,,,,,,,,,,,,,,,,,,-9.56,K0CO 270135Z AUTO 34015KT M13/M15 A3025 RMK AO2 PWINO,
0CO,1/26/2024 18:55,8.6,5,84.93,330,14,0,30.25,,,20,BKN,BKN,OVC,,200,800,1300,,,,,,,,,-9,K0CO 270155Z AUTO 33014G20KT BKN002 BKN008 OVC013 M13/M15 A3025 RMK AO2 PWINO,
0CO,1/26/2024 19:15,8.6,5,84.93,350,12,0,30.26,,,23,BKN,OVC,,,200,1200,,,,,,,,,,-7.78,K0CO 270215Z AUTO 35012G23KT 321V021 BKN002 OVC012 M13/M15 A3026 RMK AO2 PWINO,
0CO,1/26/2024 19:35,8.6,5,84.93,340,13,0,30.26,,,21,BKN,BKN,OVC,,200,600,1100,,,,,,,,,-8.41,K0CO 270235Z AUTO 34013G21KT BKN002 BKN006 OVC011 M13/M15 A3026 RMK AO2 PWINO,
0CO,1/26/2024 19:55,8.6,5,84.93,330,13,0,30.25,,,22,,,,,,,,,,,,,,,,-8.41,K0CO 270255Z AUTO 33013G22KT 311V021 M13/M15 A3025 RMK AO2 PWINO,
0CO,1/26/2024 20:15,8.6,3.2,78.18,340,19,0,30.26,,,26,,,,,,,,,,,,,,,,-11.51,K0CO 270315Z AUTO 34019G26KT M13/M16 A3026 RMK AO2 PWINO,
0CO,1/26/2024 20:35,8.6,3.2,78.18,340,17,0,30.26,,,,,,,,,,,,,,,,,,,-10.58,K0CO 270335Z AUTO 34017KT M13/M16 A3026 RMK AO2 PWINO,
0CO,1/26/2024 20:55,6.8,3.2,84.8,340,20,0,30.26,,,23,,,,,,,,,,,,,,,,-14.33,K0CO 270355Z AUTO 34020G23KT M14/M16 A3026 RMK AO2 PWINO,
0CO,1/26/2024 21:15,6.8,3.2,84.8,340,21,0,30.26,,,26,OVC,,,,800,,,,,,,,,,,-14.76,K0CO 270415Z AUTO 34021G26KT OVC008 M14/M16 A3026 RMK AO2 PWINO,
0CO,1/26/2024 21:35,6.8,3.2,84.8,330,17,0,30.26,,,25,OVC,,,,800,,,,,,,,,,,-12.94,K0CO 270435Z AUTO 33017G25KT OVC008 M14/M16 A3026 RMK AO2 PWINO,
0CO,1/26/2024 21:55,6.8,3.2,84.8,330,18,0,30.27,,,24,OVC,,,,600,,,,,,,,,,,-13.42,K0CO 270455Z AUTO 33018G24KT OVC006 M14/M16 A3027 RMK AO2 PWINO,
0CO,1/26/2024 22:15,6.8,3.2,84.8,340,17,0,30.28,,,23,BKN,OVC,,,600,1100,,,,,,,,,,-12.94,K0CO 270515Z AUTO 34017G23KT BKN006 OVC011 M14/M16 A3028 RMK AO2 PWINO,
0CO,1/26/2024 22:35,6.8,3.2,84.8,340,19,0,30.28,,,24,BKN,OVC,,,200,800,,,,,,,,,,-13.89,K0CO 270535Z AUTO 34019G24KT BKN002 OVC008 M14/M16 A3028 RMK AO2 PWINO,
0CO,1/26/2024 22:55,6.8,3.2,84.8,350,14,0,30.28,,,20,BKN,OVC,,,200,1000,,,,,,,,,,-11.32,K0CO 270555Z AUTO 35014G20KT BKN002 OVC010 M14/M16 A3028 RMK AO2 PWINO,
0CO,1/26/2024 23:15,6.8,3.2,84.8,340,15,0,30.29,,,19,BKN,BKN,OVC,,100,700,1100,,,,,,,,,-11.89,K0CO 270615Z AUTO 34015G19KT BKN001 BKN007 OVC011 M14/M16 A3029 RMK AO2 PWINO,
0CO,1/26/2024 23:35,6.8,3.2,84.8,340,19,0,30.29,,,27,BKN,OVC,,,100,900,,,,,,,,,,-13.89,K0CO 270635Z AUTO 34019G27KT BKN001 OVC009 M14/M16 A3029 RMK AO2 PWINO,
0CO,1/26/2024 23:54,6.8,3.2,84.8,340,20,0,30.28,,,27,BKN,OVC,,,100,700,,,,,,,,,,-14.33,K0CO 270654Z AUTO 34020G27KT BKN001 OVC007 M14/M16 A3028 RMK AO2 PWINO,
0CO,1/27/2024 0:14,6.8,3.2,84.8,350,12,0,30.28,,,18,BKN,OVC,,,100,700,,,,,,,,,,-10.07,K0CO 270714Z AUTO 35012G18KT 321V021 BKN001 OVC007 M14/M16 A3028 RMK AO2 PWINO,
0CO,1/27/2024 0:34,6.8,3.2,84.8,340,22,0,30.27,,,27,BKN,OVC,,,100,600,,,,,,,,,,-15.17,K0CO 270734Z AUTO 34022G27KT BKN001 OVC006 M14/M16 A3027 RMK AO2 PWINO,
0CO,1/27/2024 0:54,6.8,3.2,84.8,350,17,0,30.27,,,25,BKN,OVC,,,100,600,,,,,,,,,,-12.94,K0CO 270754Z AUTO 35017G25KT BKN001 OVC006 M14/M16 A3027 RMK AO2 PWINO,
0CO,1/27/2024 1:14,6.8,3.2,84.8,350,14,0,30.27,,,21,OVC,,,,100,,,,,,,,,,,-11.32,K0CO 270814Z AUTO 35014G21KT OVC001 M14/M16 A3027 RMK AO2 PWINO,
0CO,1/27/2024 1:34,6.8,3.2,84.8,360,11,0,30.27,,,21,OVC,,,,100,,,,,,,,,,,-9.38,K0CO 270834Z AUTO 36011G21KT 331V041 OVC001 M14/M16 A3027 RMK AO2 PWINO,
0CO,1/27/2024 1:54,5,3.2,92.06,360,13,0,30.27,,,29,OVC,,,,100,,,,,,,,,,,-13.02,K0CO 270854Z AUTO 36013G29KT 341V041 OVC001 M15/M16 A3027 RMK AO2 PWINO,
0CO,1/27/2024 2:14,5,3.2,92.06,350,20,0,30.26,,,31,OVC,,,,100,,,,,,,,,,,-16.72,K0CO 270914Z AUTO 35020G31KT 331V041 OVC001 M15/M16 A3026 RMK AO2 PWINO,
0CO,1/27/2024 2:34,5,3.2,92.06,350,23,0,30.26,,,32,OVC,,,,100,,,,,,,,,,,-17.98,K0CO 270934Z AUTO 35023G32KT OVC001 M15/M16 A3026 RMK AO2 PWINO,
0CO,1/27/2024 2:54,5,1.4,84.68,350,15,0,30.26,,,26,OVC,,,,100,,,,,,,,,,,-14.22,K0CO 270954Z AUTO 35015G26KT OVC001 M15/M17 A3026 RMK AO2 PWINO,
0CO,1/27/2024 3:14,5,1.4,84.68,350,19,0,30.25,,,30,OVC,,,,100,,,,,,,,,,,-16.27,K0CO 271014Z AUTO 35019G30KT OVC001 M15/M17 A3025 RMK AO2 PWINO,
0CO,1/27/2024 3:34,5,1.4,84.68,340,19,0,30.25,,,33,OVC,,,,100,,,,,,,,,,,-16.27,K0CO 271034Z AUTO 34019G33KT OVC001 M15/M17 A3025 RMK AO2 PWINO,
0CO,1/27/2024 3:54,3.2,1.4,91.99,340,23,0,30.24,,,34,OVC,,,,100,,,,,,,,,,,-20.4,K0CO 271054Z AUTO 34023G34KT OVC001 M16/M17 A3024 RMK AO2 PWINO,
0CO,1/27/2024 4:14,3.2,1.4,91.99,350,20,0,30.24,,,32,BKN,OVC,,,100,600,,,,,,,,,,-19.11,K0CO 271114Z AUTO 35020G32KT BKN001 OVC006 M16/M17 A3024 RMK AO2 PWINO,
0CO,1/27/2024 4:34,3.2,-0.4,84.56,360,9,0,30.24,,,30,BKN,OVC,,,100,600,,,,,,,,,,-12.3,K0CO 271134Z AUTO 36009G30KT BKN001 OVC006 M16/M18 A3024 RMK AO2 PWINO,
0CO,1/27/2024 4:54,3.2,-0.4,84.56,360,12,0,30.24,,,30,OVC,,,,100,,,,,,,,,,,-14.65,K0CO 271154Z AUTO 36012G30KT OVC001 M16/M18 A3024 RMK AO2 PWINO,
0CO,1/27/2024 5:14,3.2,-0.4,84.56,350,15,0,30.25,,,31,OVC,,,,100,,,,,,,,,,,-16.56,K0CO 271214Z AUTO 35015G31KT OVC001 M16/M18 A3025 RMK AO2 PWINO,
0CO,1/27/2024 5:34,3.2,-0.4,84.56,360,10,0,30.26,,,27,OVC,,,,100,,,,,,,,,,,-13.15,K0CO 271234Z AUTO 36010G27KT OVC001 M16/M18 A3026 RMK AO2 PWINO,
0CO,1/27/2024 5:54,3.2,-0.4,84.56,360,15,0,30.26,,,27,OVC,,,,100,,,,,,,,,,,-16.56,K0CO 271254Z AUTO 36015G27KT OVC001 M16/M18 A3026 RMK AO2 PWINO,
0CO,1/27/2024 6:14,3.2,-0.4,84.56,360,13,0,30.27,,,30,OVC,,,,100,,,,,,,,,,,-15.33,K0CO 271314Z AUTO 36013G30KT 341V051 OVC001 M16/M18 A3027 RMK AO2 PWINO,
0CO,1/27/2024 6:34,3.2,-0.4,84.56,360,11,0,30.28,,,29,OVC,,,,100,,,,,,,,,,,-13.93,K0CO 271334Z AUTO 36011G29KT OVC001 M16/M18 A3028 RMK AO2 PWINO,
0CO,1/27/2024 6:54,3.2,-0.4,84.56,360,10,0,30.29,,,24,OVC,,,,100,,,,,,,,,,,-13.15,K0CO 271354Z AUTO 36010G24KT OVC001 M16/M18 A3029 RMK AO2 PWINO,
0CO,1/27/2024 7:14,3.2,-0.4,84.56,360,11,0,30.29,,,25,OVC,,,,100,,,,,,,,,,,-13.93,K0CO 271414Z AUTO 36011G25KT OVC001 M16/M18 A3029 RMK AO2 PWINO,
0CO,1/27/2024 7:34,3.2,-0.4,84.56,350,16,0,30.29,,,29,OVC,,,,100,,,,,,,,,,,-17.12,K0CO 271434Z AUTO 35016G29KT OVC001 M16/M18 A3029 RMK AO2 PWINO,
0CO,1/27/2024 7:54,3.2,-0.4,84.56,360,12,0,30.3,,,21,OVC,,,,100,,,,,,,,,,,-14.65,K0CO 271454Z AUTO 36012G21KT OVC001 M16/M18 A3030 RMK AO2 PWINO,
0CO,1/27/2024 8:14,3.2,-0.4,84.56,350,12,0,30.31,,,22,OVC,,,,100,,,,,,,,,,,-14.65,K0CO 271514Z AUTO 35012G22KT OVC001 M16/M18 A3031 RMK AO2 PWINO,
0CO,1/27/2024 8:34,3.2,-0.4,84.56,360,10,0.01,30.33,,,23,OVC,,,,100,,,,,,,,,,,-13.15,K0CO 271534Z AUTO 36010G23KT 331V031 OVC001 M16/M18 A3033 RMK AO2 P0001 PWINO,
0CO,1/27/2024 8:54,5,1.4,84.68,350,12,0.01,30.33,,,24,OVC,,,,100,,,,,,,,,,,-12.36,K0CO 271554Z AUTO 35012G24KT OVC001 M15/M17 A3033 RMK AO2 P0001 PWINO,
0CO,1/27/2024 9:14,5,1.4,84.68,350,18,0,30.34,,,30,OVC,,,,100,,,,,,,,,,,-15.79,K0CO 271614Z AUTO 35018G30KT OVC001 M15/M17 A3034 RMK AO2 PWINO,
0CO,1/27/2024 9:34,5,1.4,84.68,340,22,0,30.34,,,30,OVC,,,,100,,,,,,,,,,,-17.58,K0CO 271634Z AUTO 34022G30KT OVC001 M15/M17 A3034 RMK AO2 PWINO,
0CO,1/27/2024 9:54,5,3.2,92.06,340,26,0,30.34,,,31,OVC,,,,100,,,,,,,,,,,-19.1,K0CO 271654Z AUTO 34026G31KT OVC001 M15/M16 A3034 RMK AO2 PWINO,
0CO,1/27/2024 10:15,6.8,3.2,84.8,360,12,0,30.35,,,26,OVC,,,,100,,,,,,,,,,,-10.07,K0CO 271715Z AUTO 36012G26KT OVC001 M14/M16 A3035 RMK AO2 PWINO,
0CO,1/27/2024 10:35,6.8,3.2,84.8,340,20,0,30.34,,,26,,,,,,,,,,,,,,,,-14.33,K0CO 271735Z AUTO 34020G26KT M14/M16 A3034 RMK AO2 PWINO,
0CO,1/27/2024 10:55,8.6,3.2,78.18,340,22,0,30.34,,,,,,,,,,,,,,,,,,,-12.76,K0CO 271755Z AUTO 34022KT M13/M16 A3034 RMK AO2 PWINO,
0CO,1/27/2024 11:15,8.6,5,84.93,360,10,0,30.36,,,24,,,,,,,,,,,,,,,,-6.38,K0CO 271815Z AUTO 36010G24KT M13/M15 A3036 RMK AO2 PWINO,
